prime,resonance,mod12,gap,nearest_target,distance
237073,0.000000,1,16,78125,158948.0
237089,0.000000,5,2,78125,158964.0
237091,0.000000,7,46,78125,158966.0
237137,0.000000,5,6,78125,159012.0
237143,0.000000,11,8,78125,159018.0
237151,0.000000,7,6,78125,159026.0
237157,0.000000,1,4,78125,159032.0
237161,0.000000,5,2,78125,159036.0
237163,0.000000,7,10,78125,159038.0
237173,0.000000,5,6,78125,159048.0
237179,0.000000,11,24,78125,159054.0
237203,0.000000,11,14,78125,159078.0
237217,0.000000,1,16,78125,159092.0
237233,0.000000,5,24,78125,159108.0
237257,0.000000,5,14,78125,159132.0
237271,0.000000,7,6,78125,159146.0
237277,0.000000,1,6,78125,159152.0
237283,0.000000,7,4,78125,159158.0
237287,0.000000,11,14,78125,159162.0
237301,0.000000,1,12,78125,159176.0
237313,0.000000,1,6,78125,159188.0
237319,0.000000,7,12,78125,159194.0
237331,0.000000,7,12,78125,159206.0
237343,0.000000,7,18,78125,159218.0
237361,0.000000,1,12,78125,159236.0
237373,0.000000,1,6,78125,159248.0
237379,0.000000,7,22,78125,159254.0
237401,0.000000,5,8,78125,159276.0
237409,0.000000,1,58,78125,159284.0
237467,0.000000,11,20,78125,159342.0
237487,0.000000,7,22,78125,159362.0
237509,0.000000,5,38,78125,159384.0
237547,0.000000,7,16,78125,159422.0
237563,0.000000,11,8,78125,159438.0
237571,0.000000,7,10,78125,159446.0
237581,0.000000,5,26,78125,159456.0
237607,0.000000,7,12,78125,159482.0
237619,0.000000,7,12,78125,159494.0
237631,0.000000,7,42,78125,159506.0
237673,0.000000,1,10,78125,159548.0
237683,0.000000,11,6,78125,159558.0
237689,0.000000,5,2,78125,159564.0
237691,0.000000,7,10,78125,159566.0
237701,0.000000,5,6,78125,159576.0
237707,0.000000,11,26,78125,159582.0
237733,0.000000,1,4,78125,159608.0
237737,0.000000,5,12,78125,159612.0
237749,0.000000,5,14,78125,159624.0
237763,0.000000,7,4,78125,159638.0
237767,0.000000,11,14,78125,159642.0
237781,0.000000,1,10,78125,159656.0
237791,0.000000,11,30,78125,159666.0
237821,0.000000,5,30,78125,159696.0
237851,0.000000,11,6,78125,159726.0
237857,0.000000,5,2,78125,159732.0
237859,0.000000,7,18,78125,159734.0
237877,0.000000,1,6,78125,159752.0
237883,0.000000,7,18,78125,159758.0
237901,0.000000,1,10,78125,159776.0
237911,0.000000,11,18,78125,159786.0
237929,0.000000,5,30,78125,159804.0
237959,0.000000,11,8,78125,159834.0
237967,0.000000,7,4,78125,159842.0
237971,0.000000,11,2,78125,159846.0
237973,0.000000,1,4,78125,159848.0
237977,0.000000,5,20,78125,159852.0
237997,0.000000,1,4,78125,159872.0
238001,0.000000,5,8,78125,159876.0
238009,0.000000,1,10,78125,159884.0
238019,0.000000,11,12,78125,159894.0
238031,0.000000,11,6,78125,159906.0
238037,0.000000,5,2,78125,159912.0
238039,0.000000,7,40,78125,159914.0
238079,0.000000,11,2,78125,159954.0
238081,0.000000,1,12,78125,159956.0
238093,0.000000,1,6,78125,159968.0
238099,0.000000,7,4,78125,159974.0
238103,0.000000,11,6,78125,159978.0
238109,0.000000,5,32,78125,159984.0
238141,0.000000,1,10,78125,160016.0
238151,0.000000,11,6,78125,160026.0
238157,0.000000,5,2,78125,160032.0
238159,0.000000,7,4,78125,160034.0
238163,0.000000,11,8,78125,160038.0
238171,0.000000,7,10,78125,160046.0
238181,0.000000,5,20,78125,160056.0
238201,0.000000,1,6,78125,160076.0
238207,0.000000,7,6,78125,160082.0
238213,0.000000,1,10,78125,160088.0
238223,0.000000,11,6,78125,160098.0
238229,0.000000,5,8,78125,160104.0
238237,0.000000,1,10,78125,160112.0
238247,0.000000,11,14,78125,160122.0
238261,0.000000,1,6,78125,160136.0
238267,0.000000,7,24,78125,160142.0
238291,0.000000,7,16,78125,160166.0
238307,0.000000,11,6,78125,160182.0
238313,0.000000,5,8,78125,160188.0
238321,0.000000,1,10,78125,160196.0
238331,0.000000,11,8,78125,160206.0
238339,0.000000,7,22,78125,160214.0
238361,0.000000,5,2,78125,160236.0
238363,0.000000,7,6,78125,160238.0
238369,0.000000,1,4,78125,160244.0
238373,0.000000,5,24,78125,160248.0
238397,0.000000,5,20,78125,160272.0
238417,0.000000,1,6,78125,160292.0
238423,0.000000,7,16,78125,160298.0
238439,0.000000,11,12,78125,160314.0
238451,0.000000,11,12,78125,160326.0
238463,0.000000,11,8,78125,160338.0
238471,0.000000,7,6,78125,160346.0
238477,0.000000,1,4,78125,160352.0
238481,0.000000,5,18,78125,160356.0
238499,0.000000,11,20,78125,160374.0
238519,0.000000,7,10,78125,160394.0
238529,0.000000,5,2,78125,160404.0
238531,0.000000,7,16,78125,160406.0
238547,0.000000,11,26,78125,160422.0
238573,0.000000,1,18,78125,160448.0
238591,0.000000,7,36,78125,160466.0
238627,0.000000,7,12,78125,160502.0
238639,0.000000,7,10,78125,160514.0
238649,0.000000,5,8,78125,160524.0
238657,0.000000,1,16,78125,160532.0
238673,0.000000,5,8,78125,160548.0
238681,0.000000,1,10,78125,160556.0
238691,0.000000,11,12,78125,160566.0
238703,0.000000,11,6,78125,160578.0
238709,0.000000,5,14,78125,160584.0
238723,0.000000,7,4,78125,160598.0
238727,0.000000,11,2,78125,160602.0
238729,0.000000,1,18,78125,160604.0
238747,0.000000,7,12,78125,160622.0
238759,0.000000,7,22,78125,160634.0
238781,0.000000,5,8,78125,160656.0
238789,0.000000,1,12,78125,160664.0
238801,0.000000,1,28,78125,160676.0
238829,0.000000,5,8,78125,160704.0
238837,0.000000,1,4,78125,160712.0
238841,0.000000,5,12,78125,160716.0
238853,0.000000,5,6,78125,160728.0
238859,0.000000,11,18,78125,160734.0
238877,0.000000,5,2,78125,160752.0
238879,0.000000,7,4,78125,160754.0
238883,0.000000,11,14,78125,160758.0
238897,0.000000,1,22,78125,160772.0
238919,0.000000,11,2,78125,160794.0
238921,0.000000,1,18,78125,160796.0
238939,0.000000,7,4,78125,160814.0
238943,0.000000,11,6,78125,160818.0
238949,0.000000,5,18,78125,160824.0
238967,0.000000,11,24,78125,160842.0
238991,0.000000,11,26,78125,160866.0
239017,0.000000,1,6,78125,160892.0
239023,0.000000,7,4,78125,160898.0
239027,0.000000,11,26,78125,160902.0
239053,0.000000,1,16,78125,160928.0
239069,0.000000,5,12,78125,160944.0
239081,0.000000,5,6,78125,160956.0
239087,0.000000,11,32,78125,160962.0
239119,0.000000,7,18,78125,160994.0
239137,0.000000,1,10,78125,161012.0
239147,0.000000,11,20,78125,161022.0
239167,0.000000,7,4,78125,161042.0
239171,0.000000,11,8,78125,161046.0
239179,0.000000,7,22,78125,161054.0
239201,0.000000,5,30,78125,161076.0
239231,0.000000,11,2,78125,161106.0
239233,0.000000,1,4,78125,161108.0
239237,0.000000,5,6,78125,161112.0
239243,0.000000,11,8,78125,161118.0
239251,0.000000,7,12,78125,161126.0
239263,0.000000,7,10,78125,161138.0
239273,0.000000,5,14,78125,161148.0
239287,0.000000,7,10,78125,161162.0
239297,0.000000,5,32,78125,161172.0
239329,0.000000,1,4,78125,161204.0
239333,0.000000,5,14,78125,161208.0
239347,0.000000,7,10,78125,161222.0
239357,0.000000,5,26,78125,161232.0
239383,0.000000,7,4,78125,161258.0
239387,0.000000,11,2,78125,161262.0
239389,0.000000,1,28,78125,161264.0
239417,0.000000,5,6,78125,161292.0
239423,0.000000,11,6,78125,161298.0
239429,0.000000,5,2,78125,161304.0
239431,0.000000,7,10,78125,161306.0
239441,0.000000,5,20,78125,161316.0
239461,0.000000,1,28,78125,161336.0
239489,0.000000,5,20,78125,161364.0
239509,0.000000,1,12,78125,161384.0
239521,0.000000,1,6,78125,161396.0
239527,0.000000,7,4,78125,161402.0
239531,0.000000,11,8,78125,161406.0
239539,0.000000,7,4,78125,161414.0
239543,0.000000,11,14,78125,161418.0
239557,0.000000,1,10,78125,161432.0
239567,0.000000,11,12,78125,161442.0
239579,0.000000,11,8,78125,161454.0
239587,0.000000,7,10,78125,161462.0
239597,0.000000,5,14,78125,161472.0
239611,0.000000,7,12,78125,161486.0
239623,0.000000,7,10,78125,161498.0
239633,0.000000,5,8,78125,161508.0
239641,0.000000,1,30,78125,161516.0
239671,0.000000,7,18,78125,161546.0
239689,0.000000,1,10,78125,161564.0
239699,0.000000,11,12,78125,161574.0
239711,0.000000,11,2,78125,161586.0
239713,0.000000,1,18,78125,161588.0
239731,0.000000,7,6,78125,161606.0
239737,0.000000,1,16,78125,161612.0
239753,0.000000,5,26,78125,161628.0
239779,0.000000,7,4,78125,161654.0
239783,0.000000,11,20,78125,161658.0
239803,0.000000,7,4,78125,161678.0
239807,0.000000,11,24,78125,161682.0
239831,0.000000,11,12,78125,161706.0
239843,0.000000,11,6,78125,161718.0
239849,0.000000,5,2,78125,161724.0
239851,0.000000,7,6,78125,161726.0
239857,0.000000,1,16,78125,161732.0
239873,0.000000,5,6,78125,161748.0
239879,0.000000,11,14,78125,161754.0
239893,0.000000,1,36,78125,161768.0
239929,0.000000,1,4,78125,161804.0
239933,0.000000,5,14,78125,161808.0
239947,0.000000,7,10,78125,161822.0
239957,0.000000,5,6,78125,161832.0
239963,0.000000,11,14,78125,161838.0
239977,0.000000,1,22,78125,161852.0
239999,0.000000,11,8,78125,161874.0
240007,0.000000,7,4,78125,161882.0
240011,0.000000,11,6,78125,161886.0
240017,0.000000,5,24,78125,161892.0
240041,0.000000,5,2,78125,161916.0
240043,0.000000,7,4,78125,161918.0
240047,0.000000,11,2,78125,161922.0
240049,0.000000,1,10,78125,161924.0
240059,0.000000,11,14,78125,161934.0
240073,0.000000,1,16,78125,161948.0
240089,0.000000,5,12,78125,161964.0
240101,0.000000,5,8,78125,161976.0
240109,0.000000,1,4,78125,161984.0
240113,0.000000,5,18,78125,161988.0
240131,0.000000,11,8,78125,162006.0
240139,0.000000,7,12,78125,162014.0
240151,0.000000,7,18,78125,162026.0
240169,0.000000,1,4,78125,162044.0
240173,0.000000,5,24,78125,162048.0
240197,0.000000,5,6,78125,162072.0
240203,0.000000,11,6,78125,162078.0
240209,0.000000,5,48,78125,162084.0
240257,0.000000,5,2,78125,162132.0
240259,0.000000,7,4,78125,162134.0
240263,0.000000,11,8,78125,162138.0
240271,0.000000,7,12,78125,162146.0
240283,0.000000,7,4,78125,162158.0
240287,0.000000,11,32,78125,162162.0
240319,0.000000,7,22,78125,162194.0
240341,0.000000,5,6,78125,162216.0
240347,0.000000,11,2,78125,162222.0
240349,0.000000,1,4,78125,162224.0
240353,0.000000,5,18,78125,162228.0
240371,0.000000,11,8,78125,162246.0
240379,0.000000,7,42,78125,162254.0
240421,0.000000,1,12,78125,162296.0
240433,0.000000,1,4,78125,162308.0
240437,0.000000,5,36,78125,162312.0
240473,0.000000,5,6,78125,162348.0
240479,0.000000,11,12,78125,162354.0
240491,0.000000,11,12,78125,162366.0
240503,0.000000,11,6,78125,162378.0
240509,0.000000,5,8,78125,162384.0
240517,0.000000,1,34,78125,162392.0
240551,0.000000,11,20,78125,162426.0
240571,0.000000,7,16,78125,162446.0
240587,0.000000,11,2,78125,162462.0
240589,0.000000,1,10,78125,162464.0
240599,0.000000,11,8,78125,162474.0
240607,0.000000,7,16,78125,162482.0
240623,0.000000,11,8,78125,162498.0
240631,0.000000,7,10,78125,162506.0
240641,0.000000,5,18,78125,162516.0
240659,0.000000,11,18,78125,162534.0
240677,0.000000,5,24,78125,162552.0
240701,0.000000,5,6,78125,162576.0
240707,0.000000,11,12,78125,162582.0
240719,0.000000,11,8,78125,162594.0
240727,0.000000,7,6,78125,162602.0
240733,0.000000,1,6,78125,162608.0
240739,0.000000,7,4,78125,162614.0
240743,0.000000,11,20,78125,162618.0
240763,0.000000,7,6,78125,162638.0
240769,0.000000,1,28,78125,162644.0
240797,0.000000,5,14,78125,162672.0
240811,0.000000,7,18,78125,162686.0
240829,0.000000,1,12,78125,162704.0
240841,0.000000,1,12,78125,162716.0
240853,0.000000,1,6,78125,162728.0
240859,0.000000,7,10,78125,162734.0
240869,0.000000,5,12,78125,162744.0
240881,0.000000,5,2,78125,162756.0
240883,0.000000,7,10,78125,162758.0
240893,0.000000,5,6,78125,162768.0
240899,0.000000,11,14,78125,162774.0
240913,0.000000,1,30,78125,162788.0
240943,0.000000,7,10,78125,162818.0
240953,0.000000,5,6,78125,162828.0
240959,0.000000,11,8,78125,162834.0
240967,0.000000,7,30,78125,162842.0
240997,0.000000,1,16,78125,162872.0
241013,0.000000,5,14,78125,162888.0
241027,0.000000,7,10,78125,162902.0
241037,0.000000,5,12,78125,162912.0
241049,0.000000,5,2,78125,162924.0
241051,0.000000,7,10,78125,162926.0
241061,0.000000,5,6,78125,162936.0
241067,0.000000,11,2,78125,162942.0
241069,0.000000,1,10,78125,162944.0
241079,0.000000,11,14,78125,162954.0
241093,0.000000,1,24,78125,162968.0
241117,0.000000,1,10,78125,162992.0
241127,0.000000,11,14,78125,163002.0
241141,0.000000,1,28,78125,163016.0
241169,0.000000,5,8,78125,163044.0
241177,0.000000,1,6,78125,163052.0
241183,0.000000,7,24,78125,163058.0
241207,0.000000,7,22,78125,163082.0
241229,0.000000,5,20,78125,163104.0
241249,0.000000,1,4,78125,163124.0
241253,0.000000,5,6,78125,163128.0
241259,0.000000,11,2,78125,163134.0
241261,0.000000,1,10,78125,163136.0
241271,0.000000,11,20,78125,163146.0
241291,0.000000,7,12,78125,163166.0
241303,0.000000,7,10,78125,163178.0
241313,0.000000,5,8,78125,163188.0
241321,0.000000,1,6,78125,163196.0
241327,0.000000,7,6,78125,163202.0
241333,0.000000,1,4,78125,163208.0
241337,0.000000,5,6,78125,163212.0
241343,0.000000,11,18,78125,163218.0
241361,0.000000,5,2,78125,163236.0
241363,0.000000,7,28,78125,163238.0
241391,0.000000,11,2,78125,163266.0
241393,0.000000,1,28,78125,163268.0
241421,0.000000,5,8,78125,163296.0
241429,0.000000,1,12,78125,163304.0
241441,0.000000,1,12,78125,163316.0
241453,0.000000,1,10,78125,163328.0
241463,0.000000,11,6,78125,163338.0
241469,0.000000,5,20,78125,163344.0
241489,0.000000,1,22,78125,163364.0
241511,0.000000,11,2,78125,163386.0
241513,0.000000,1,4,78125,163388.0
241517,0.000000,5,20,78125,163392.0
241537,0.000000,1,6,78125,163412.0
241543,0.000000,7,16,78125,163418.0
241559,0.000000,11,2,78125,163434.0
241561,0.000000,1,6,78125,163436.0
241567,0.000000,7,22,78125,163442.0
241589,0.000000,5,8,78125,163464.0
241597,0.000000,1,4,78125,163472.0
241601,0.000000,5,2,78125,163476.0
241603,0.000000,7,36,78125,163478.0
241639,0.000000,7,4,78125,163514.0
241643,0.000000,11,8,78125,163518.0
241651,0.000000,7,12,78125,163526.0
241663,0.000000,7,4,78125,163538.0
241667,0.000000,11,12,78125,163542.0
241679,0.000000,11,8,78125,163554.0
241687,0.000000,7,4,78125,163562.0
241691,0.000000,11,20,78125,163566.0
241711,0.000000,7,16,78125,163586.0
241727,0.000000,11,12,78125,163602.0
241739,0.000000,11,32,78125,163614.0
241771,0.000000,7,10,78125,163646.0
241781,0.000000,5,2,78125,163656.0
241783,0.000000,7,10,78125,163658.0
241793,0.000000,5,14,78125,163668.0
241807,0.000000,7,4,78125,163682.0
241811,0.000000,11,6,78125,163686.0
241817,0.000000,5,6,78125,163692.0
241823,0.000000,11,24,78125,163698.0
241847,0.000000,11,14,78125,163722.0
241861,0.000000,1,6,78125,163736.0
241867,0.000000,7,6,78125,163742.0
241873,0.000000,1,4,78125,163748.0
241877,0.000000,5,6,78125,163752.0
241883,0.000000,11,20,78125,163758.0
241903,0.000000,7,4,78125,163778.0
241907,0.000000,11,12,78125,163782.0
241919,0.000000,11,2,78125,163794.0
241921,0.000000,1,10,78125,163796.0
241931,0.000000,11,8,78125,163806.0
241939,0.000000,7,12,78125,163814.0
241951,0.000000,7,12,78125,163826.0
241963,0.000000,7,10,78125,163838.0
241973,0.000000,5,6,78125,163848.0
241979,0.000000,11,2,78125,163854.0
241981,0.000000,1,12,78125,163856.0
241993,0.000000,1,16,78125,163868.0
242009,0.000000,5,48,78125,163884.0
242057,0.000000,5,2,78125,163932.0
242059,0.000000,7,10,78125,163934.0
242069,0.000000,5,14,78125,163944.0
242083,0.000000,7,10,78125,163958.0
242093,0.000000,5,8,78125,163968.0
242101,0.000000,1,18,78125,163976.0
242119,0.000000,7,10,78125,163994.0
242129,0.000000,5,18,78125,164004.0
242147,0.000000,11,14,78125,164022.0
242161,0.000000,1,10,78125,164036.0
242171,0.000000,11,2,78125,164046.0
242173,0.000000,1,24,78125,164048.0
242197,0.000000,1,4,78125,164072.0
242201,0.000000,5,26,78125,164076.0
242227,0.000000,7,16,78125,164102.0
242243,0.000000,11,14,78125,164118.0
242257,0.000000,1,4,78125,164132.0
242261,0.000000,5,12,78125,164136.0
242273,0.000000,5,6,78125,164148.0
242279,0.000000,11,30,78125,164154.0
242309,0.000000,5,20,78125,164184.0
242329,0.000000,1,28,78125,164204.0
242357,0.000000,5,14,78125,164232.0
242371,0.000000,7,6,78125,164246.0
242377,0.000000,1,16,78125,164252.0
242393,0.000000,5,6,78125,164268.0
242399,0.000000,11,14,78125,164274.0
242413,0.000000,1,6,78125,164288.0
242419,0.000000,7,22,78125,164294.0
242441,0.000000,5,6,78125,164316.0
242447,0.000000,11,2,78125,164322.0
242449,0.000000,1,4,78125,164324.0
242453,0.000000,5,14,78125,164328.0
242467,0.000000,7,12,78125,164342.0
242479,0.000000,7,4,78125,164354.0
242483,0.000000,11,8,78125,164358.0
242491,0.000000,7,18,78125,164366.0
242509,0.000000,1,10,78125,164384.0
242519,0.000000,11,2,78125,164394.0
242521,0.000000,1,12,78125,164396.0
242533,0.000000,1,18,78125,164408.0
242551,0.000000,7,40,78125,164426.0
242591,0.000000,11,12,78125,164466.0
242603,0.000000,11,14,78125,164478.0
242617,0.000000,1,4,78125,164492.0
242621,0.000000,5,8,78125,164496.0
242629,0.000000,1,4,78125,164504.0
242633,0.000000,5,6,78125,164508.0
242639,0.000000,11,8,78125,164514.0
242647,0.000000,7,12,78125,164522.0
242659,0.000000,7,18,78125,164534.0
242677,0.000000,1,4,78125,164552.0
242681,0.000000,5,8,78125,164556.0
242689,0.000000,1,24,78125,164564.0
242713,0.000000,1,16,78125,164588.0
242729,0.000000,5,2,78125,164604.0
242731,0.000000,7,16,78125,164606.0
242747,0.000000,11,26,78125,164622.0
242773,0.000000,1,6,78125,164648.0
242779,0.000000,7,10,78125,164654.0
242789,0.000000,5,8,78125,164664.0
242797,0.000000,1,10,78125,164672.0
242807,0.000000,11,6,78125,164682.0
242813,0.000000,5,6,78125,164688.0
242819,0.000000,11,44,78125,164694.0
242863,0.000000,7,4,78125,164738.0
242867,0.000000,11,6,78125,164742.0
242873,0.000000,5,14,78125,164748.0
242887,0.000000,7,24,78125,164762.0
242911,0.000000,7,12,78125,164786.0
242923,0.000000,7,4,78125,164798.0
242927,0.000000,11,44,78125,164802.0
242971,0.000000,7,18,78125,164846.0
242989,0.000000,1,10,78125,164864.0
242999,0.000000,11,12,78125,164874.0
243011,0.000000,11,20,78125,164886.0
243031,0.000000,7,42,78125,164906.0
243073,0.000000,1,4,78125,164948.0
243077,0.000000,5,14,78125,164952.0
243091,0.000000,7,10,78125,164966.0
243101,0.000000,5,8,78125,164976.0
243109,0.000000,1,10,78125,164984.0
243119,0.000000,11,2,78125,164994.0
243121,0.000000,1,16,78125,164996.0
243137,0.000000,5,12,78125,165012.0
243149,0.000000,5,8,78125,165024.0
243157,0.000000,1,4,78125,165032.0
243161,0.000000,5,6,78125,165036.0
243167,0.000000,11,30,78125,165042.0
243197,0.000000,5,6,78125,165072.0
243203,0.000000,11,6,78125,165078.0
243209,0.000000,5,18,78125,165084.0
243227,0.000000,11,6,78125,165102.0
243233,0.000000,5,6,78125,165108.0
243239,0.000000,11,20,78125,165114.0
243259,0.000000,7,4,78125,165134.0
243263,0.000000,11,38,78125,165138.0
243301,0.000000,1,10,78125,165176.0
243311,0.000000,11,32,78125,165186.0
243343,0.000000,7,24,78125,165218.0
243367,0.000000,7,24,78125,165242.0
243391,0.000000,7,10,78125,165266.0
243401,0.000000,5,2,78125,165276.0
243403,0.000000,7,18,78125,165278.0
243421,0.000000,1,10,78125,165296.0
243431,0.000000,11,2,78125,165306.0
243433,0.000000,1,4,78125,165308.0
243437,0.000000,5,24,78125,165312.0
243461,0.000000,5,8,78125,165336.0
243469,0.000000,1,4,78125,165344.0
243473,0.000000,5,6,78125,165348.0
243479,0.000000,11,8,78125,165354.0
243487,0.000000,7,30,78125,165362.0
243517,0.000000,1,4,78125,165392.0
243521,0.000000,5,6,78125,165396.0
243527,0.000000,11,6,78125,165402.0
243533,0.000000,5,6,78125,165408.0
243539,0.000000,11,14,78125,165414.0
243553,0.000000,1,24,78125,165428.0
243577,0.000000,1,6,78125,165452.0
243583,0.000000,7,4,78125,165458.0
243587,0.000000,11,2,78125,165462.0
243589,0.000000,1,24,78125,165464.0
243613,0.000000,1,10,78125,165488.0
243623,0.000000,11,8,78125,165498.0
243631,0.000000,7,12,78125,165506.0
243643,0.000000,7,4,78125,165518.0
243647,0.000000,11,24,78125,165522.0
243671,0.000000,11,2,78125,165546.0
243673,0.000000,1,28,78125,165548.0
243701,0.000000,5,2,78125,165576.0
243703,0.000000,7,4,78125,165578.0
243707,0.000000,11,2,78125,165582.0
243709,0.000000,1,60,78125,165584.0
243769,0.000000,1,12,78125,165644.0
243781,0.000000,1,6,78125,165656.0
243787,0.000000,7,12,78125,165662.0
243799,0.000000,7,10,78125,165674.0
243809,0.000000,5,20,78125,165684.0
243829,0.000000,1,10,78125,165704.0
243839,0.000000,11,12,78125,165714.0
243851,0.000000,11,6,78125,165726.0
243857,0.000000,5,6,78125,165732.0
243863,0.000000,11,8,78125,165738.0
243871,0.000000,7,18,78125,165746.0
243889,0.000000,1,22,78125,165764.0
243911,0.000000,11,6,78125,165786.0
243917,0.000000,5,14,78125,165792.0
243931,0.000000,7,22,78125,165806.0
243953,0.000000,5,20,78125,165828.0
243973,0.000000,1,16,78125,165848.0
243989,0.000000,5,14,78125,165864.0
244003,0.000000,7,6,78125,165878.0
244009,0.000000,1,12,78125,165884.0
