iteration,original,freq5,freq7,freq11,freq13,freq17,freq19,freq23,freq29,freq31
410,19653.300000,3074.453472,7805.266639,19643.602283,-16916.421279,1849.538914,-12045.646198,-19179.984897,-6657.317968,15529.153505
411,19653.300000,3378.974187,7406.759029,19610.545061,-17310.786125,802.431503,-11097.804809,-19439.448763,-4947.355645,14284.302735
412,19653.300000,3682.661190,7004.669576,19554.070822,-17676.281231,-246.964152,-10110.434489,-19597.463014,-3196.356999,12904.076834
413,19653.300000,3985.439552,6599.192727,19474.247003,-18012.297048,-1295.655554,-9087.052122,-19653.203015,-1418.845857,11401.556472
414,19653.300000,4287.234566,6190.524567,19371.168922,-18318.273194,-2340.652216,-8031.302861,-19606.377871,370.434040,9790.981331
415,19653.300000,4587.971769,5778.862724,19244.959664,-18593.699383,-3378.974187,-6946.947147,-19457.231952,2156.641336,8087.615144
416,19653.300000,4887.576959,5364.406274,19095.769936,-18838.116276,-4407.660546,-5837.847315,-19206.543613,3924.960160,6307.601047
417,19653.300000,5185.976213,4947.355645,18923.777887,-19051.116253,-5423.777855,-4707.953833,-18855.621133,5660.723019,4467.808580
418,19653.300000,5483.095904,4527.912519,18729.188893,-19232.344087,-6424.428513,-3561.291234,-18406.295889,7349.532458,2585.673819
419,19653.300000,5778.862724,4106.279735,18512.235312,-19381.497538,-7406.759029,-2401.943781,-17860.912797,8977.380483,679.034120
420,19653.300000,6073.203696,3682.661190,18273.176210,-19498.327859,-8367.968151,-1234.040917,-17222.318075,10530.764750,-1234.040917
421,19653.300000,6366.046195,3257.261743,18012.297048,-19582.640208,-9305.314859,-61.742561,-16493.844388,11996.800560,-3135.420708
422,19653.300000,6657.317968,2830.287113,17729.909344,-19634.293975,-10216.126180,1110.775714,-15679.293459,13363.327738,-5007.085503
423,19653.300000,6946.947147,2401.943781,17426.350296,-19653.203015,-11097.804809,2279.337551,-14782.916224,14619.011490,-6831.297170
424,19653.300000,7234.862271,1972.438890,17101.982386,-19639.335793,-11947.836520,3439.780685,-13809.390651,15753.436424,-8590.767297
425,19653.300000,7520.992301,1541.980146,16757.192942,-19592.715435,-12763.797328,4587.971769,-12763.797328,16757.192942,-10268.821042
426,19653.300000,7805.266639,1110.775714,16392.393679,-19513.419692,-13543.360410,5719.821098,-11651.592944,17621.955288,-11849.555162
427,19653.300000,8087.615144,679.034120,16008.020205,-19401.580809,-14284.302735,6831.297170,-10478.581814,18340.550607,-13317.988730
428,19653.300000,8367.968151,246.964152,15604.531502,-19257.385301,-14984.511402,7918.441053,-9250.885590,18907.018438,-14660.205113
429,19653.300000,8646.256487,-185.225247,15182.409376,-19081.073649,-15641.989670,8977.380483,-7974.911311,19316.660160,-15863.483866
430,19653.300000,8922.411489,-617.325071,14742.157885,-18872.939893,-16254.862650,10004.343656,-6657.317968,19566.077959,-16916.421279
431,19653.300000,9196.365019,-1049.126363,14284.302735,-18633.331144,-16821.382650,10995.672663,-5304.981750,19653.203015,-17809.038460
432,19653.300000,9468.049483,-1480.420307,13809.390651,-18362.647005,-17339.934160,11947.836520,-3924.960160,19577.312661,-18532.875899
433,19653.300000,9737.397848,-1910.998333,13317.988730,-18061.338904,-17809.038460,12857.443742,-2524.455187,19339.036376,-19081.073649
434,19653.300000,10004.343656,-2340.652216,12810.683753,-17729.909344,-18227.357832,13721.254429,-1110.775714,18940.350567,-19448.436332
435,19653.300000,10268.821042,-2769.174182,12288.081498,-17368.911058,-18593.699383,14536.191799,308.700619,18384.562171,-19631.482380
436,19653.300000,10530.764750,-3196.356999,11750.806004,-16978.946095,-18907.018438,15299.353151,1726.565921,17676.281231,-19628.477029
437,19653.300000,10790.110149,-3621.994086,11199.498833,-16560.664812,-19166.421526,16008.020205,3135.420708,16821.382650,-19439.448763
438,19653.300000,11046.793250,-4045.879609,10634.818304,-16114.764790,-19371.168922,16659.668781,4527.912519,15826.957470,-19066.189039
439,19653.300000,11300.750720,-4467.808580,10057.438704,-15641.989670,-19520.676761,17251.977792,5896.774289,14701.254047,-18512.235312
440,19653.300000,11551.919899,-4887.576959,9468.049483,-15143.127914,-19614.518702,17782.837510,7234.862271,13453.609637,-17782.837510
441,19653.300000,11800.238814,-5304.981750,8867.354433,-14619.011490,-19652.427140,18250.357083,8535.193319,12094.372949,-16884.908279
442,19653.300000,12045.646198,-5719.821098,8256.070846,-14070.514482,-19634.293975,18652.871266,9790.981331,10634.818304,-15826.957470
443,19653.300000,12288.081498,-6131.894391,7634.928658,-13498.551636,-19560.170916,18988.946358,10995.672663,9087.052122,-14619.011490
444,19653.300000,12527.484898,-6541.002354,7004.669576,-12904.076834,-19430.269335,19257.385301,12142.980334,7463.912498,-13272.518278
445,19653.300000,12763.797328,-6946.947147,6366.046195,-12288.081498,-19244.959664,19457.231952,13226.916832,5778.862724,-11800.238814
446,19653.300000,12996.960483,-7349.532458,5719.821098,-11651.592944,-19004.770339,19587.774483,14241.825364,4045.879609,-10216.126180
447,19653.300000,13226.916832,-7748.563600,5066.765943,-10995.672663,-18710.386294,19648.547919,15182.409376,2279.337551,-8535.193319
448,19653.300000,13453.609637,-8143.847606,4407.660546,-10321.414555,-18362.647005,19639.335793,16043.760196,493.889305,-6773.370762
449,19653.300000,13676.982965,-8535.193319,3743.291948,-9629.943101,-17962.544098,19560.170916,16821.382650,-1295.655554,-4947.355645
450,19653.300000,13896.981703,-8922.411489,3074.453472,-8922.411489,-17511.218522,19411.335264,17511.218522,-3074.453472,-3074.453472
451,19653.300000,14113.551568,-9305.314859,2401.943781,-8199.999691,-17009.957294,19193.358971,18109.667730,-4827.750035,-1172.414101
452,19653.300000,14326.639125,-9683.718262,1726.565921,-7463.912498,-16460.189829,18907.018438,18613.607118,-6541.002354,740.736467
453,19653.300000,14536.191799,-10057.438704,1049.126363,-6715.377504,-15863.483866,18553.333574,19020.406752,-8199.999691,2646.866931
454,19653.300000,14742.157885,-10426.295459,370.434040,-5955.643065,-15221.540993,18133.564158,19327.943647,-9790.981331,4527.912519
455,19653.300000,14944.486564,-10790.110149,-308.700619,-5185.976213,-14536.191799,17649.205355,19534.612846,-11300.750720,6366.046195
456,19653.300000,15143.127914,-11148.706838,-987.466658,-4407.660546,-13809.390651,17101.982386,19639.335793,-12716.784930,8143.847606
457,19653.300000,15338.032925,-11501.912111,-1665.053560,-3621.994086,-13043.210124,16493.844388,19641.565965,-14027.338525,9844.468180
458,19653.300000,15529.153505,-11849.555162,-2340.652216,-2830.287113,-12239.835086,15826.957470,19541.291724,-15221.540993,11451.790804
459,19653.300000,15716.442499,-12191.467873,-3013.455892,-2033.859981,-11401.556472,15103.696996,19339.036376,-16289.486903,12950.582567
460,19653.300000,15899.853696,-12527.484898,-3682.661190,-1234.040917,-10530.764750,14326.639125,19035.855441,-17222.318075,14326.639125
461,19653.300000,16079.341841,-12857.443742,-4347.469010,-432.163805,-9629.943101,13498.551636,18633.331144,-18012.297048,15566.919323
462,19653.300000,16254.862650,-13181.184841,-5007.085503,370.434040,-8701.660342,12622.384069,18133.564158,-18652.871266,16659.668781
463,19653.300000,16426.372815,-13498.551636,-5660.723019,1172.414101,-7748.563600,11701.257217,17539.162644,-19138.727423,17594.531300
464,19653.300000,16593.830018,-13809.390651,-6307.601047,1972.438890,-6773.370762,10738.452015,16853.228632,-19465.835538,18362.647005
465,19653.300000,16757.192942,-14113.551568,-6946.947147,2769.174182,-5778.862724,9737.397848,16079.341841,-19631.482380,18956.736312
466,19653.300000,16916.421279,-14410.887296,-7577.997875,3561.291234,-4767.875463,8701.660342,15221.540993,-19634.293975,19371.168922
467,19653.300000,17071.475743,-14701.254047,-8199.999691,4347.469010,-3743.291948,7634.928658,14284.302735,-19474.247003,19602.017175
468,19653.300000,17222.318075,-14984.511402,-8812.209861,5126.396376,-2708.033920,6541.002354,13272.518278,-19152.668989,19647.093277
469,19653.300000,17368.911058,-15260.522380,-9413.897341,5896.774289,-1665.053560,5423.777855,12191.467873,-18672.227293,19505.970034
470,19653.300000,17511.218522,-15529.153505,-10004.343656,6657.317968,-617.325071,4287.234566,11046.793250,-18036.906985,19179.984897
471,19653.300000,17649.205355,-15790.274869,-10582.843751,7406.759029,432.163805,3135.420708,9844.468180,-17251.977792,18672.227293
472,19653.300000,17782.837510,-16043.760196,-11148.706838,8143.847606,1480.420307,1972.438890,8590.767297,-16323.950386,17987.509338
473,19653.300000,17912.082017,-16289.486903,-11701.257217,8867.354433,2524.455187,802.431503,7292.233350,-15260.522380,17132.320239
474,19653.300000,18036.906985,-16527.336159,-12239.835086,9576.072896,3561.291234,-370.434040,5955.643065,-14070.514482,16114.764790
475,19653.300000,18157.281616,-16757.192942,-12763.797328,10268.821042,4587.971769,-1541.980146,4587.971769,-12763.797328,14944.486564
476,19653.300000,18273.176210,-16978.946095,-13272.518278,10944.443554,5601.569071,-2708.033920,3196.356999,-11351.209612,13632.576515
477,19653.300000,18384.562171,-17192.488380,-13765.390470,11601.813674,6599.192727,-3864.442030,1788.061241,-9844.468180,12191.467873
478,19653.300000,18491.412016,-17397.716531,-14241.825364,12239.835086,7577.997875,-5007.085503,370.434040,-8256.070846,10634.818304
479,19653.300000,18593.699383,-17594.531300,-14701.254047,12857.443742,8535.193319,-6131.894391,-1049.126363,-6599.192727,8977.380483
480,19653.300000,18691.399032,-17782.837510,-15143.127914,13453.609637,9468.049483,-7234.862271,-2463.211639,-4887.576959,7234.862271
481,19653.300000,18784.486858,-17962.544098,-15566.919323,14027.338525,10373.906200,-8312.060517,-3864.442030,-3135.420708,5423.777855
482,19653.300000,18872.939893,-18133.564158,-15972.122222,14577.673582,11250.180294,-9359.652288,-5245.504867,-1357.257403,3561.291234
483,19653.300000,18956.736312,-18295.814988,-16358.252757,15103.696996,12094.372949,-10373.906200,-6599.192727,432.163805,1665.053560
484,19653.300000,19035.855441,-18449.218125,-16724.849849,15604.531502,12904.076834,-11351.209612,-7918.441053,2218.000389,-246.964152
485,19653.300000,19110.277757,-18593.699383,-17071.475743,16079.341841,13676.982965,-12288.081498,-9196.365019,3985.439552,-2156.641336
486,19653.300000,19179.984897,-18729.188893,-17397.716531,16527.336159,14410.887296,-13181.184841,-10426.295459,5719.821098,-4045.879609
487,19653.300000,19244.959664,-18855.621133,-17703.182649,16947.767321,15103.696996,-14027.338525,-11601.813674,7406.759029,-5896.774289
488,19653.300000,19305.186025,-18972.934962,-17987.509338,17339.934160,15753.436424,-14823.528661,-12716.784930,9032.260875,-7691.784086
489,19653.300000,19360.649120,-19081.073649,-18250.357083,17703.182649,16358.252757,-15566.919323,-13765.390470,10582.843751,-9413.897341
490,19653.300000,19411.335264,-19179.984897,-18491.412016,18036.906985,16916.421279,-16254.862650,-14742.157885,12045.646198,-11046.793250
491,19653.300000,19457.231952,-19269.620875,-18710.386294,18340.550607,17426.350296,-16884.908279,-15641.989670,13408.534856,-12574.996538
492,19653.300000,19498.327859,-19349.938236,-18907.018438,18613.607118,17886.585674,-17454.812069,-16460.189829,14660.205113,-13984.024125
493,19653.300000,19534.612846,-19420.898138,-19081.073649,18855.621133,18295.814988,-17962.544098,-17192.488380,15790.274869,-15260.522380
494,19653.300000,19566.077959,-19482.466266,-19232.344087,19066.189039,18652.871266,-18406.295889,-17835.063641,16789.370648,-16392.393679
495,19653.300000,19592.715435,-19534.612846,-19360.649120,19244.959664,18956.736312,-18784.486858,-18384.562171,17649.205355,-17368.911058
496,19653.300000,19614.518702,-19577.312661,-19465.835538,19391.634867,19206.543613,-19095.769936,-18838.116276,18362.647005,-18180.819869
497,19653.300000,19631.482380,-19610.545061,-19547.777737,19505.970034,19401.580809,-19339.036376,-19193.358971,18923.777887,-18820.425494
498,19653.300000,19643.602283,-19634.293975,-19606.377871,19587.774483,19541.291724,-19513.419692,-19448.436332,19327.943647,-19281.666266
499,19653.300000,19650.875421,-19648.547919,-19641.565965,19636.911788,19625.277954,-19618.298756,-19602.017175,19571.791893,-19560.170916
500,19653.300000,19653.300000,-19653.300000,-19653.300000,19653.300000,19653.300000,-19653.300000,-19653.300000,19653.300000,-19653.300000
501,19653.300000,19650.875421,-19648.547919,-19641.565965,19636.911788,19625.277954,-19618.298756,-19602.017175,19571.791893,-19560.170916
502,19653.300000,19643.602283,-19634.293975,-19606.377871,19587.774483,19541.291724,-19513.419692,-19448.436332,19327.943647,-19281.666266
503,19653.300000,19631.482380,-19610.545061,-19547.777737,19505.970034,19401.580809,-19339.036376,-19193.358971,18923.777887,-18820.425494
504,19653.300000,19614.518702,-19577.312661,-19465.835538,19391.634867,19206.543613,-19095.769936,-18838.116276,18362.647005,-18180.819869
505,19653.300000,19592.715435,-19534.612846,-19360.649120,19244.959664,18956.736312,-18784.486858,-18384.562171,17649.205355,-17368.911058
506,19653.300000,19566.077959,-19482.466266,-19232.344087,19066.189039,18652.871266,-18406.295889,-17835.063641,16789.370648,-16392.393679
507,19653.300000,19534.612846,-19420.898138,-19081.073649,18855.621133,18295.814988,-17962.544098,-17192.488380,15790.274869,-15260.522380
508,19653.300000,19498.327859,-19349.938236,-18907.018438,18613.607118,17886.585674,-17454.812069,-16460.189829,14660.205113,-13984.024125
509,19653.300000,19457.231952,-19269.620875,-18710.386294,18340.550607,17426.350296,-16884.908279,-15641.989670,13408.534856,-12574.996538
510,19653.300000,19411.335264,-19179.984897,-18491.412016,18036.906985,16916.421279,-16254.862650,-14742.157885,12045.646198,-11046.793250
511,19653.300000,19360.649120,-19081.073649,-18250.357083,17703.182649,16358.252757,-15566.919323,-13765.390470,10582.843751,-9413.897341
512,19653.300000,19305.186025,-18972.934962,-17987.509338,17339.934160,15753.436424,-14823.528661,-12716.784930,9032.260875,-7691.784086
513,19653.300000,19244.959664,-18855.621133,-17703.182649,16947.767321,15103.696996,-14027.338525,-11601.813674,7406.759029,-5896.774289
514,19653.300000,19179.984897,-18729.188893,-17397.716531,16527.336159,14410.887296,-13181.184841,-10426.295459,5719.821098,-4045.879609
515,19653.300000,19110.277757,-18593.699383,-17071.475743,16079.341841,13676.982965,-12288.081498,-9196.365019,3985.439552,-2156.641336
516,19653.300000,19035.855441,-18449.218125,-16724.849849,15604.531502,12904.076834,-11351.209612,-7918.441053,2218.000389,-246.964152
517,19653.300000,18956.736312,-18295.814988,-16358.252757,15103.696996,12094.372949,-10373.906200,-6599.192727,432.163805,1665.053560
518,19653.300000,18872.939893,-18133.564158,-15972.122222,14577.673582,11250.180294,-9359.652288,-5245.504867,-1357.257403,3561.291234
519,19653.300000,18784.486858,-17962.544098,-15566.919323,14027.338525,10373.906200,-8312.060517,-3864.442030,-3135.420708,5423.777855
520,19653.300000,18691.399032,-17782.837510,-15143.127914,13453.609637,9468.049483,-7234.862271,-2463.211639,-4887.576959,7234.862271
521,19653.300000,18593.699383,-17594.531300,-14701.254047,12857.443742,8535.193319,-6131.894391,-1049.126363,-6599.192727,8977.380483
522,19653.300000,18491.412016,-17397.716531,-14241.825364,12239.835086,7577.997875,-5007.085503,370.434040,-8256.070846,10634.818304
523,19653.300000,18384.562171,-17192.488380,-13765.390470,11601.813674,6599.192727,-3864.442030,1788.061241,-9844.468180,12191.467873
524,19653.300000,18273.176210,-16978.946095,-13272.518278,10944.443554,5601.569071,-2708.033920,3196.356999,-11351.209612,13632.576515
525,19653.300000,18157.281616,-16757.192942,-12763.797328,10268.821042,4587.971769,-1541.980146,4587.971769,-12763.797328,14944.486564
526,19653.300000,18036.906985,-16527.336159,-12239.835086,9576.072896,3561.291234,-370.434040,5955.643065,-14070.514482,16114.764790
527,19653.300000,17912.082017,-16289.486903,-11701.257217,8867.354433,2524.455187,802.431503,7292.233350,-15260.522380,17132.320239
528,19653.300000,17782.837510,-16043.760196,-11148.706838,8143.847606,1480.420307,1972.438890,8590.767297,-16323.950386,17987.509338
529,19653.300000,17649.205355,-15790.274869,-10582.843751,7406.759029,432.163805,3135.420708,9844.468180,-17251.977792,18672.227293
530,19653.300000,17511.218522,-15529.153505,-10004.343656,6657.317968,-617.325071,4287.234566,11046.793250,-18036.906985,19179.984897
531,19653.300000,17368.911058,-15260.522380,-9413.897341,5896.774289,-1665.053560,5423.777855,12191.467873,-18672.227293,19505.970034
532,19653.300000,17222.318075,-14984.511402,-8812.209861,5126.396376,-2708.033920,6541.002354,13272.518278,-19152.668989,19647.093277
533,19653.300000,17071.475743,-14701.254047,-8199.999691,4347.469010,-3743.291948,7634.928658,14284.302735,-19474.247003,19602.017175
534,19653.300000,16916.421279,-14410.887296,-7577.997875,3561.291234,-4767.875463,8701.660342,15221.540993,-19634.293975,19371.168922
535,19653.300000,16757.192942,-14113.551568,-6946.947147,2769.174182,-5778.862724,9737.397848,16079.341841,-19631.482380,18956.736312
536,19653.300000,16593.830018,-13809.390651,-6307.601047,1972.438890,-6773.370762,10738.452015,16853.228632,-19465.835538,18362.647005
537,19653.300000,16426.372815,-13498.551636,-5660.723019,1172.414101,-7748.563600,11701.257217,17539.162644,-19138.727423,17594.531300
538,19653.300000,16254.862650,-13181.184841,-5007.085503,370.434040,-8701.660342,12622.384069,18133.564158,-18652.871266,16659.668781
539,19653.300000,16079.341841,-12857.443742,-4347.469010,-432.163805,-9629.943101,13498.551636,18633.331144,-18012.297048,15566.919323
540,19653.300000,15899.853696,-12527.484898,-3682.661190,-1234.040917,-10530.764750,14326.639125,19035.855441,-17222.318075,14326.639125
541,19653.300000,15716.442499,-12191.467873,-3013.455892,-2033.859981,-11401.556472,15103.696996,19339.036376,-16289.486903,12950.582567
542,19653.300000,15529.153505,-11849.555162,-2340.652216,-2830.287113,-12239.835086,15826.957470,19541.291724,-15221.540993,11451.790804
543,19653.300000,15338.032925,-11501.912111,-1665.053560,-3621.994086,-13043.210124,16493.844388,19641.565965,-14027.338525,9844.468180
544,19653.300000,15143.127914,-11148.706838,-987.466658,-4407.660546,-13809.390651,17101.982386,19639.335793,-12716.784930,8143.847606
545,19653.300000,14944.486564,-10790.110149,-308.700619,-5185.976213,-14536.191799,17649.205355,19534.612846,-11300.750720,6366.046195
546,19653.300000,14742.157885,-10426.295459,370.434040,-5955.643065,-15221.540993,18133.564158,19327.943647,-9790.981331,4527.912519
547,19653.300000,14536.191799,-10057.438704,1049.126363,-6715.377504,-15863.483866,18553.333574,19020.406752,-8199.999691,2646.866931
548,19653.300000,14326.639125,-9683.718262,1726.565921,-7463.912498,-16460.189829,18907.018438,18613.607118,-6541.002354,740.736467
549,19653.300000,14113.551568,-9305.314859,2401.943781,-8199.999691,-17009.957294,19193.358971,18109.667730,-4827.750035,-1172.414101
550,19653.300000,13896.981703,-8922.411489,3074.453472,-8922.411489,-17511.218522,19411.335264,17511.218522,-3074.453472,-3074.453472
551,19653.300000,13676.982965,-8535.193319,3743.291948,-9629.943101,-17962.544098,19560.170916,16821.382650,-1295.655554,-4947.355645
552,19653.300000,13453.609637,-8143.847606,4407.660546,-10321.414555,-18362.647005,19639.335793,16043.760196,493.889305,-6773.370762
553,19653.300000,13226.916832,-7748.563600,5066.765943,-10995.672663,-18710.386294,19648.547919,15182.409376,2279.337551,-8535.193319
554,19653.300000,12996.960483,-7349.532458,5719.821098,-11651.592944,-19004.770339,19587.774483,14241.825364,4045.879609,-10216.126180
555,19653.300000,12763.797328,-6946.947147,6366.046195,-12288.081498,-19244.959664,19457.231952,13226.916832,5778.862724,-11800.238814
556,19653.300000,12527.484898,-6541.002354,7004.669576,-12904.076834,-19430.269335,19257.385301,12142.980334,7463.912498,-13272.518278
557,19653.300000,12288.081498,-6131.894391,7634.928658,-13498.551636,-19560.170916,18988.946358,10995.672663,9087.052122,-14619.011490
558,19653.300000,12045.646198,-5719.821098,8256.070846,-14070.514482,-19634.293975,18652.871266,9790.981331,10634.818304,-15826.957470
559,19653.300000,11800.238814,-5304.981750,8867.354433,-14619.011490,-19652.427140,18250.357083,8535.193319,12094.372949,-16884.908279
560,19653.300000,11551.919899,-4887.576959,9468.049483,-15143.127914,-19614.518702,17782.837510,7234.862271,13453.609637,-17782.837510
561,19653.300000,11300.750720,-4467.808580,10057.438704,-15641.989670,-19520.676761,17251.977792,5896.774289,14701.254047,-18512.235312
562,19653.300000,11046.793250,-4045.879609,10634.818304,-16114.764790,-19371.168922,16659.668781,4527.912519,15826.957470,-19066.189039
563,19653.300000,10790.110149,-3621.994086,11199.498833,-16560.664812,-19166.421526,16008.020205,3135.420708,16821.382650,-19439.448763
564,19653.300000,10530.764750,-3196.356999,11750.806004,-16978.946095,-18907.018438,15299.353151,1726.565921,17676.281231,-19628.477029
565,19653.300000,10268.821042,-2769.174182,12288.081498,-17368.911058,-18593.699383,14536.191799,308.700619,18384.562171,-19631.482380
566,19653.300000,10004.343656,-2340.652216,12810.683753,-17729.909344,-18227.357832,13721.254429,-1110.775714,18940.350567,-19448.436332
567,19653.300000,9737.397848,-1910.998333,13317.988730,-18061.338904,-17809.038460,12857.443742,-2524.455187,19339.036376,-19081.073649
568,19653.300000,9468.049483,-1480.420307,13809.390651,-18362.647005,-17339.934160,11947.836520,-3924.960160,19577.312661,-18532.875899
569,19653.300000,9196.365019,-1049.126363,14284.302735,-18633.331144,-16821.382650,10995.672663,-5304.981750,19653.203015,-17809.038460
570,19653.300000,8922.411489,-617.325071,14742.157885,-18872.939893,-16254.862650,10004.343656,-6657.317968,19566.077959,-16916.421279
571,19653.300000,8646.256487,-185.225247,15182.409376,-19081.073649,-15641.989670,8977.380483,-7974.911311,19316.660160,-15863.483866
572,19653.300000,8367.968151,246.964152,15604.531502,-19257.385301,-14984.511402,7918.441053,-9250.885590,18907.018438,-14660.205113
573,19653.300000,8087.615144,679.034120,16008.020205,-19401.580809,-14284.302735,6831.297170,-10478.581814,18340.550607,-13317.988730
574,19653.300000,7805.266639,1110.775714,16392.393679,-19513.419692,-13543.360410,5719.821098,-11651.592944,17621.955288,-11849.555162
575,19653.300000,7520.992301,1541.980146,16757.192942,-19592.715435,-12763.797328,4587.971769,-12763.797328,16757.192942,-10268.821042
576,19653.300000,7234.862271,1972.438890,17101.982386,-19639.335793,-11947.836520,3439.780685,-13809.390651,15753.436424,-8590.767297
577,19653.300000,6946.947147,2401.943781,17426.350296,-19653.203015,-11097.804809,2279.337551,-14782.916224,14619.011490,-6831.297170
578,19653.300000,6657.317968,2830.287113,17729.909344,-19634.293975,-10216.126180,1110.775714,-15679.293459,13363.327738,-5007.085503
579,19653.300000,6366.046195,3257.261743,18012.297048,-19582.640208,-9305.314859,-61.742561,-16493.844388,11996.800560,-3135.420708
580,19653.300000,6073.203696,3682.661190,18273.176210,-19498.327859,-8367.968151,-1234.040917,-17222.318075,10530.764750,-1234.040917
581,19653.300000,5778.862724,4106.279735,18512.235312,-19381.497538,-7406.759029,-2401.943781,-17860.912797,8977.380483,679.034120
582,19653.300000,5483.095904,4527.912519,18729.188893,-19232.344087,-6424.428513,-3561.291234,-18406.295889,7349.532458,2585.673819
583,19653.300000,5185.976213,4947.355645,18923.777887,-19051.116253,-5423.777855,-4707.953833,-18855.621133,5660.723019,4467.808580
584,19653.300000,4887.576959,5364.406274,19095.769936,-18838.116276,-4407.660546,-5837.847315,-19206.543613,3924.960160,6307.601047
585,19653.300000,4587.971769,5778.862724,19244.959664,-18593.699383,-3378.974187,-6946.947147,-19457.231952,2156.641336,8087.615144
586,19653.300000,4287.234566,6190.524567,19371.168922,-18318.273194,-2340.652216,-8031.302861,-19606.377871,370.434040,9790.981331
587,19653.300000,3985.439552,6599.192727,19474.247003,-18012.297048,-1295.655554,-9087.052122,-19653.203015,-1418.845857,11401.556472
588,19653.300000,3682.661190,7004.669576,19554.070822,-17676.281231,-246.964152,-10110.434489,-19597.463014,-3196.356999,12904.076834
589,19653.300000,3378.974187,7406.759029,19610.545061,-17310.786125,802.431503,-11097.804809,-19439.448763,-4947.355645,14284.302735
590,19653.300000,3074.453472,7805.266639,19643.602283,-16916.421279,1849.538914,-12045.646198,-19179.984897,-6657.317968,15529.153505
591,19653.300000,2769.174182,8199.999691,19653.203015,-16493.844388,2891.372110,-12950.582567,-18820.425494,-8312.060517,16626.831450
592,19653.300000,2463.211639,8590.767297,19639.335793,-16043.760196,3924.960160,-13809.390651,-18362.647005,-9897.857869,17566.933661
593,19653.300000,2156.641336,8977.380483,19602.017175,-15566.919323,4947.355645,-14619.011490,-17809.038460,-11401.556472,18340.550607
594,19653.300000,1849.538914,9359.652288,19541.291724,-15064.117011,5955.643065,-15376.561318,-17162.489003,-12810.683753,18940.350567
595,19653.300000,1541.980146,9737.397848,19457.231952,-14536.191799,6946.947147,-16079.341841,-16426.372815,-14113.551568,19360.649120
596,19653.300000,1234.040917,10110.434489,19349.938236,-13984.024125,7918.441053,-16724.849849,-15604.531502,-15299.353151,19597.463014
597,19653.300000,925.797208,10478.581814,19219.538694,-13408.534856,8867.354433,-17310.786125,-14701.254047,-16358.252757,19648.547919
598,19653.300000,617.325071,10841.661789,19066.189039,-12810.683753,9790.981331,-17835.063641,-13721.254429,-17281.467239,19513.419692
599,19653.300000,308.700619,11199.498833,18890.072384,-12191.467873,10686.687896,-18295.814988,-12669.647021,-18061.338904,19193.358971
600,19653.300000,0.000000,11551.919899,18691.399032,-11551.919899,11551.919899,-18691.399032,-11551.919899,-18691.399032,18691.399032
601,19653.300000,-308.700619,11898.754559,18470.406218,-10893.106427,12384.210011,-19020.406752,-10373.906200,-19166.421526,18012.297048
602,19653.300000,-617.325071,12239.835086,18227.357832,-10216.126180,13181.184841,-19281.666266,-9141.753683,-19482.466266,17162.489003
603,19653.300000,-925.797208,12574.996538,17962.544098,-9522.108179,13940.571708,-19474.247003,-7861.892643,-19636.911788,16150.028693
604,19653.300000,-1234.040917,12904.076834,17676.281231,-8812.209861,14660.205113,-19597.463014,-6541.002354,-19628.477029,14984.511402
605,19653.300000,-1541.980146,13226.916832,17368.911058,-8087.615144,15338.032925,-19650.875421,-5185.976213,-19457.231952,13676.982965
606,19653.300000,-1849.538914,13543.360410,17040.800611,-7349.532458,15972.122222,-19634.293975,-3803.885760,-19124.596966,12239.835086
607,19653.300000,-2156.641336,13853.254540,16692.341688,-6599.192727,16560.664812,-19547.777737,-2401.943781,-18633.331144,10686.687896
608,19653.300000,-2463.211639,14156.449359,16323.950386,-5837.847315,17101.982386,-19391.634867,-987.466658,-17987.509338,9032.260875
609,19653.300000,-2769.174182,14452.798244,15936.066600,-5066.765943,17594.531300,-19166.421526,432.163805,-17192.488380,7292.233350
610,19653.300000,-3074.453472,14742.157885,15529.153505,-4287.234566,18036.906985,-18872.939893,1849.538914,-16254.862650,5483.095904
611,19653.300000,-3378.974187,15024.388349,15103.696996,-3500.553234,18427.847945,-18512.235312,3257.261743,-15182.409376,3621.994086
612,19653.300000,-3682.661190,15299.353151,14660.205113,-2708.033920,18766.239357,-18085.592566,4647.985738,-13984.024125,1726.565921
613,19653.300000,-3985.439552,15566.919323,14199.207431,-1910.998333,19051.116253,-17594.531300,6014.453060,-12669.647021,-185.225247
614,19653.300000,-4287.234566,15826.957470,13721.254429,-1110.775714,19281.666266,-17040.800611,7349.532458,-11250.180294,-2095.260998
615,19653.300000,-4587.971769,16079.341841,13226.916832,-308.700619,19457.231952,-16426.372815,8646.256487,-9737.397848,-3985.439552
616,19653.300000,-4887.576959,16323.950386,12716.784930,493.889305,19577.312661,-15753.436424,9897.857869,-8143.847606,-5837.847315
617,19653.300000,-5185.976213,16560.664812,12191.467873,1295.655554,19641.565965,-15024.388349,11097.804809,-6482.747425,-7634.928658
618,19653.300000,-5483.095904,16789.370648,11651.592944,2095.260998,19649.808638,-14241.825364,12239.835086,-4767.875463,-9359.652288
619,19653.300000,-5778.862724,17009.957294,11097.804809,2891.372110,19602.017175,-13408.534856,13317.988730,-3013.455892,-10995.672663
620,19653.300000,-6073.203696,17222.318075,10530.764750,3682.661190,19498.327859,-12527.484898,14326.639125,-1234.040917,-12527.484898
