iteration,original,freq5,freq7,freq11,freq13,freq17,freq19,freq23,freq29,freq31
1123,1270360728.600000,-1188351360.569550,-537279502.903433,1137284914.081885,1209412158.010395,-358250079.230486,-1107408263.310847,-650098210.481217,1242323028.666684,704114556.684371
1124,1270360728.600000,-1181151534.048145,-511836513.230841,1156162884.022597,1192530627.370664,-422800879.072546,-1142569110.686520,-569608429.084160,1213022418.778667,597963790.220486
1125,1270360728.600000,-1173660276.059665,-486146003.962467,1173660276.059664,1173660276.059665,-486146003.962467,-1173660276.059665,-486146003.962488,1173660276.059682,486146003.962509
1126,1270360728.600000,-1165879434.959922,-460220398.800621,1189756196.499678,1152832574.753205,-548104816.550147,-1200571016.758373,-400146504.608523,1124563093.643850,369720916.940987
1127,1270360728.600000,-1157810930.555030,-434072235.137896,1204431425.151092,1130082258.460969,-608500632.745969,-1223205480.237643,-312058740.869525,1066138112.902093,249791912.476836
1128,1270360728.600000,-1149456753.627723,-407714157.994202,1217668438.275089,1105447268.597859,-667161225.559873,-1241483045.493642,-222342420.721645,998869945.538847,127495581.201995
1129,1270360728.600000,-1140818965.446147,-381158913.901744,1229451429.510743,1078968689.707920,-723919316.230307,-1255338610.225180,-131465751.168936,923316553.932981,3990949.367574
1130,1270360728.600000,-1131899697.255288,-354419344.740915,1239766328.749459,1050690680.946336,-778613051.242683,-1264722822.719615,-39902994.788399,840104623.064398,-119551505.474582
1131,1270360728.600000,-1122701149.751110,-327508381.530080,1248600818.936115,1020660402.433844,-831086463.876936,-1269602257.637211,51868005.327685,749924362.414337,-241960947.316589
1132,1270360728.600000,-1113225592.537570,-300439038.172232,1255944350.776917,988927936.606315,-881189918.968158,-1269959535.067834,143368319.315029,653523780.955364,-362077277.936333
1133,1270360728.600000,-1103475363.566622,-273224405.161610,1261788155.336331,955546204.690708,-928780539.611856,-1265793382.435918,234120429.952564,551702482.718112,-478762131.375362
1134,1270360728.600000,-1093452868.561370,-245877643.253231,1266125254.508104,920570878.446680,-973722614.597138,-1257118639.033226,323650724.705068,445305034.397515,-590909662.455513
1135,1270360728.600000,-1083160580.422487,-218411977.098491,1268950469.347851,884060287.321070,-1015887985.405909,-1243966203.163205,411491967.388401,335213960.011953,-697457027.090069
1136,1270360728.600000,-1072601038.618067,-190840688.849806,1270260426.257233,846075321.170016,-1055156411.674569,-1226382922.085299,497185736.558125,222342420.721667,-797394455.065128
1137,1270360728.600000,-1061776848.557039,-163177111.737508,1270053561.012395,806679328.711068,-1091415914.075958,-1204431425.151098,580284817.896234,107626640.524391,-889774819.829238
1138,1270360728.600000,-1050690680.946339,-135434623.622002,1268330120.631807,765938011.874529,-1124563093.643837,-1178189900.726763,660355538.110543,-7981859.345959,-973722614.597098
1139,1270360728.600000,-1039345271.131939,-107626640.524360,1265092163.081299,723919316.230299,-1154503426.629272,-1147751817.696299,736980028.167199,-123524152.905017,-1048442249.698561
1140,1270360728.600000,-1027743418.423941,-79766610.138431,1260343554.816632,680693317.672910,-1181151534.048150,-1113225592.537573,809758404.044264,-238041863.323093,-1113225592.537536
1141,1270360728.600000,-1015887985.405903,-51868005.327685,1254089966.166560,636332105.553796,-1204431425.151093,-1074734203.156979,878310853.626475,-350585112.275453,-1167458678.703171
1142,1270360728.600000,-1003781897.228524,-23944317.609838,1246338864.561866,590909662.455553,-1224276714.121568,-1032414750.858194,942279618.849429,-460220398.800575,-1210627530.630546
1143,1270360728.600000,-991428140.887918,3990949.367525,1237099505.618475,544501740.808945,-1240630809.384166,-986417972.005230,1001330862.749341,-566038342.315107,-1242323028.666663
1144,1270360728.600000,-978829764.488599,31924286.357188,1226382922.085302,497185736.558162,-1253447074.983286,-936907701.119197,1055156411.674547,-667161225.559834,-1262244788.377394
1145,1270360728.600000,-965989876.491440,59842185.045265,1214201910.669999,449040560.085189,-1262688963.571995,-884060287.321073,1103475363.566620,-762750274.911138,-1270204007.349516
1146,1270360728.600000,-952911644.946673,87731144.583686,1200571016.758373,400146504.608484,-1268330120.631807,-828063966.199272,1146035553.917788,-852012617.670676,-1266125254.508110
1147,1270360728.600000,-939598296.712242,115577678.119115,1185506517.045697,350585112.275497,-1270354459.626237,-769118189.338953,1182614871.754447,-934207858.625349,-1250047184.991604
1148,1270360728.600000,-926053116.657605,143368319.315038,1169026400.100632,300439038.172223,-1268756207.873767,-707432913.901515,1213022418.778652,-1008654221.327655,-1222122173.809483
1149,1270360728.600000,-912279446.853263,171089628.863986,1151150344.885046,249791912.476765,-1263539923.009445,-643227854.784671,1237099505.618472,-1074734203.156948,-1182614871.754483
1150,1270360728.600000,-898280685.746144,198728200.986660,1131899697.255294,198728200.986656,-1254720479.988164,-576731702.026612,1254720479.988161,-1131899697.255265,-1131899697.255316
1151,1270360728.600000,-884060287.321076,226270669.914844,1111297444.473030,147333064.252603,-1242323028.666671,-508181306.241962,1265793382.435916,-1179676538.853027,-1070457287.939960
1152,1270360728.600000,-869621760.248590,253703716.354976,1089368187.756092,95692215.553574,-1226382922.085299,-437820834.990812,1270260426.257232,-1217668438.275077,-998869945.538855
1153,1270360728.600000,-854968667.019192,281014073.929233,1066138112.902074,43891777.950062,-1206945615.653886,-365900903.085765,1268098299.069242,-1245560268.004042,-917816117.297518
1154,1270360728.600000,-840104623.064381,308188535.591052,1041634959.019786,-7981859.345995,-1184066537.529426,-292677679.934623,1259318284.472200,-1263120676.536283,-828063966.199327
1155,1270360728.600000,-825033295.864580,335213960.011915,1015887985.405909,-59842185.045269,-1157810930.555028,-218411977.098486,1243966203.163210,-1270204007.349516,-730464090.934573
1156,1270360728.600000,-809758404.044264,362077277.936393,988927936.606320,-111602710.058591,-1128253666.210989,-143368319.315029,1222122173.809470,-1266751507.065050,-625941464.610472
1157,1270360728.600000,-794283716.454425,388765498.502324,960787005.704004,-163177111.737517,-1095479031.108417,-67814002.295845,1193900194.929005,-1252791812.783423,-515486668.600036
1158,1270360728.600000,-778613051.242676,415265715.523072,931498795.877141,-214479377.837321,-1059580486.634374,7981859.345981,1159447549.961008,-1228440714.551185,-400146504.608557
1159,1270360728.600000,-762750274.911167,441565113.728847,901098280.273434,-265423949.962310,-1020660402.433842,83749290.646900,1118944038.630387,-1193900194.929022,-281014073.929295
1160,1270360728.600000,-746699301.362601,467650974.964058,869621760.248597,-315925866.254208,-978829764.488596,159218417.908525,1072601038.618079,-1149456753.627743,-159218417.908596
1161,1270360728.600000,-730464090.934529,493510684.337692,837106822.018736,-365900903.085753,-934207858.625364,234120429.952582,1020660402.433866,-1095479031.108440,-35913817.800264
1162,1270360728.600000,-714048649.422184,519131736.323783,803592291.778577,-415265715.523072,-886921930.355870,308188535.591056,963393195.248699,-1032414750.858215,87731144.583614
1163,1270360728.600000,-697457027.090133,544501740.808945,769118189.338949,-463937976.322601,-837106822.018726,381158913.901731,901098280.273440,-960787005.704025,210544661.751205
1164,1270360728.600000,-680693317.672922,569608429.084144,733725680.338985,-511836513.230836,-784904588.257945,452771653.923850,834100759.066723,-881189918.968175,331362805.979500
1165,1270360728.600000,-663761657.365010,594439659.777725,697457027.090137,-558881444.357846,-730464090.934521,522771680.426940,762750274.911189,-794283716.454446,449040560.085143
1166,1270360728.600000,-646666223.800216,618983424.726875,660355538.110570,-604994311.398764,-673940574.626348,590909662.455549,687419188.112843,-700789250.140732,562462668.976189
1167,1270360728.600000,-629411235.020977,643227854.784667,622465516.410332,-650098210.481214,-615495223.926914,656942901.413545,608500632.745969,-601482019.001994,670554209.142716
1168,1270360728.600000,-612000948.437579,667161225.559864,583832206.589003,-694117920.420271,-555294703.805219,720636195.524821,526406464.984692,-497185736.558208,772290775.917285
1169,1270360728.600000,-594439659.777725,690771963.086752,544501740.808945,-736980028.167195,-493510684.337688,781762677.591321,441565113.728868,-388765498.502367,866708191.958154
1170,1270360728.600000,-576731702.026608,714048649.422180,504521083.708757,-778613051.242676,-430319351.167253,840104623.064367,354419344.740946,-277120607.079718,952911644.946623
1171,1270360728.600000,-558881444.357838,736980028.167192,463937976.322610,-818947556.950401,-365900903.085748,895454225.551139,265423949.962336,-163177111.737548,1030084167.898462
1172,1270360728.600000,-540893291.055395,759555009.910519,422800879.072546,-857916278.172116,-300439038.172219,947614336.993786,175043374.068154,-47880127.917678,1097494381.719660
1173,1270360728.600000,-522771680.426948,781762677.591321,381158913.901744,-895454225.551143,-234120429.952573,996399169.885189,83749290.646922,67814002.295809,1154503426.629244
1174,1270360728.600000,-504521083.708752,803592291.778577,339061805.617828,-931498795.877141,-167134195.074258,1041634959.019784,-7981859.345959,182945642.649310,1200571016.758355
1175,1270360728.600000,-486146003.962463,825033295.864580,296559822.516290,-965989876.491446,-99671354.014118,1083160580.422485,-99671354.014087,296559822.516260,1235260560.545096
1176,1270360728.600000,-467650974.964058,846075321.170020,253703716.354981,-998869945.538830,-31924286.357175,1120828125.251293,-190840688.849802,407714157.994151,1258243298.398182
1177,1270360728.600000,-449040560.085189,866708191.958190,210544661.751272,-1030084167.898512,35913817.800228,1154503426.629267,-281014073.929220,515486668.599921,1269301418.415832
1178,1270360728.600000,-430319351.167257,886921930.355870,167134195.074263,-1059580486.634382,103649508.758651,1184066537.529422,-369720916.940893,618983424.726836,1268330120.631810
1179,1270360728.600000,-411491967.388431,906706761.178547,123524152.905044,-1087309709.812013,171089628.863991,1209412158.010388,-456498279.089069,717345962.430991,1255338610.225190
1180,1270360728.600000,-392563054.123942,926053116.657605,79766610.138440,-1113225592.537570,238041863.323159,1230450010.281058,-540893291.055362,809758404.044236,1230450010.281070
1181,1270360728.600000,-373537281.799892,944951641.067216,35913817.800224,-1137284914.081887,304315288.616171,1247105160.258256,-622465516.410316,895454225.551114,1193900194.929029
1182,1270360728.600000,-354419344.740915,963393195.248675,-7981859.345977,-1159447549.961004,369720916.940922,1259318284.472198,-700789250.140698,973722614.597112,1146035553.917821
1183,1270360728.600000,-335213960.011915,981368861.030029,-51868005.327680,-1179676538.853044,434072235.137900,1267045881.368943,-775455740.297529,1043914366.391085,1087309709.812055
1184,1270360728.600000,-315925866.254199,998869945.538827,-95692215.553574,-1197938144.239766,497185736.558174,1270260426.257233,-846075321.169997,1105447268.597852,1018279218.922322
1185,1270360728.600000,-296559822.516282,1015887985.405903,-139402159.390033,-1214201910.669999,558881444.357850,1268950469.347852,-912279446.853260,1157810930.555010,939598296.712294
1186,1270360728.600000,-277120607.079678,1032414750.858194,-182945642.649333,-1228440714.551172,618983424.726883,1263120676.536290,-973722614.597121,1200571016.758355,852012617.670750
1187,1270360728.600000,-257613016.279927,1048442249.698586,-226270669.914836,-1240630809.384166,677320288.588537,1252791812.783421,-1030084167.898491,1233372849.499920,756352248.408619
1188,1270360728.600000,-238041863.323146,1063962731.170867,-269325506.628959,-1250751865.366096,733725680.338981,1238000668.153433,-1081069969.927268,1255944350.776910,653523780.955364
1189,1270360728.600000,-218411977.098491,1078968689.707924,-312058740.869521,-1258787003.294960,788038752.233176,1218799926.772430,-1126413938.552804,1268098299.069237,544501740.809019
1190,1270360728.600000,-198728200.986656,1093452868.561370,-354419344.740902,-1264722822.719617,840104623.064381,1195257979.174425,-1165879434.959918,1269733882.266692,430319351.167325
1191,1270360728.600000,-178995391.664865,1107408263.310849,-396356735.306688,-1268549424.288129,889774819.829280,1167458678.703195,-1199260498.607543,1260837533.864826,312058740.869582
1192,1270360728.600000,-159218417.908543,1120828125.251295,-437820834.990808,-1270260426.257233,936907701.119185,1135501042.837668,-1226382922.085293,1241483045.493659,190840688.849865
1193,1270360728.600000,-139402159.390037,1133705964.656563,-478762131.375412,-1269852975.135364,981368861.030031,1099498900.504493,-1247105160.258247,1211830954.845760,67814002.295886
1194,1270360728.600000,-119551505.474622,1146035553.917794,-519131736.323787,-1267327750.441518,1023031512.439308,1059580486.634382,-1261319068.955569,1172127214.080781,-55855370.821378
1195,1270360728.600000,-99671354.014123,1157810930.555032,-558881444.357830,-1262688963.571994,1061776848.557039,1015887985.405898,-1268950469.347851,1122701149.751137,-178995391.664798
1196,1270360728.600000,-79766610.138431,1169026400.100632,-597963790.220430,-1255944350.776915,1097494381.719692,968577023.804122,-1269959535.067834,1063962731.170893,-300439038.172171
1197,1270360728.600000,-59842185.045260,1179676538.853046,-636332105.553796,-1247105160.258251,1130082258.460972,917816117.297484,-1264341000.054266,996399169.885225,-419035365.152665
1198,1270360728.600000,-39902994.788372,1189756196.499681,-673940574.626345,-1236186133.410827,1159447549.961006,863786069.607847,-1252124186.034139,920570878.446718,-533660412.019612
1199,1270360728.600000,-19953959.064597,1199260498.607548,-710744289.041439,-1223205480.237646,1185506517.045699,806679328.711088,-1233372849.499936,837106822.018764,-643227854.784605
1200,1270360728.600000,0.000000,1208184848.980489,-746699301.362594,-1208184848.980489,1208184848.980492,746699301.362601,-1208184848.980494,746699301.362630,-746699301.362550
1201,1270360728.600000,19953959.064597,1216524931.881856,-781762677.591318,-1191149290.016476,1227417875.377688,684059628.589079,-1176691634.341818,650098210.481268,-843094132.616519
1202,1270360728.600000,39902994.788368,1224276714.121569,-815892548.434688,-1172127214.080755,1243150750.612954,618983424.726871,-1139057560.783166,548104816.550163,-931498795.877080
1203,1270360728.600000,59842185.045260,1231436447.006525,-849048159.301635,-1151150344.885044,1255338610.225182,551702482.718079,-1095479031.108440,441565113.728903,-1011075462.859728
1204,1270360728.600000,79766610.138431,1238000668.153436,-881189918.968152,-1128253666.210989,1263946698.853675,482456448.494117,-1046183470.749128,331362805.979609,-1081069969.927249
1205,1270360728.600000,99671354.014123,1243966203.163205,-912279446.853260,-1103475363.566620,1268950469.347851,411491967.388439,-991428140.887929,218411977.098544,-1140818965.446121
1206,1270360728.600000,119551505.474622,1249330167.156043,-942279618.849432,-1076856760.503189,1270335652.766821,339061805.617845,-931498795.877157,103649508.758692,-1189756196.499663
1207,1270360728.600000,139402159.390037,1254089966.166560,-971154611.652591,-1048442249.698583,1268098299.069239,265423949.962301,-866708191.958193,-11972690.546677,-1227417875.377675
1208,1270360728.600000,159218417.908543,1258243298.398193,-998869945.538824,-1018279218.922271,1262244788.377398,190840688.849793,-797394455.065187,-127495581.201896,-1253447074.983274
1209,1270360728.600000,178995391.664861,1261788155.336331,-1025392525.536753,-986417972.005224,1252791812.783418,115577678.119115,-723919316.230318,-241960947.316589,-1267597111.500832
1210,1270360728.600000,198728200.986660,1264722822.719616,-1050690680.946336,-952911644.946670,1239766328.749459,39902994.788386,-646666223.800239,-354419344.740850,-1269733882.266693
1211,1270360728.600000,218411977.098495,1267045881.368944,-1074734203.156972,-917816117.297487,1223205480.237645,-35913817.800224,-566038342.315175,-463937976.322576,-1259837136.686386
1212,1270360728.600000,238041863.323150,1268756207.873767,-1097494381.719689,-881189918.968149,1203156492.788947,-111602710.058573,-482456448.494162,-569608429.084092,-1238000668.153452
1213,1270360728.600000,257613016.279922,1269852975.135364,-1118944038.630378,-843094132.616556,1179676538.853044,-186894088.034179,-396356735.306709,-670554209.142728,-1204431425.151115
1214,1270360728.600000,277120607.079678,1270335652.766820,-1139057560.783149,-803592291.778573,1152832574.753205,-261519773.668396,-308188535.591074,-765938011.874493,-1159447549.961028
1215,1270360728.600000,296559822.516282,1270204007.349517,-1157810930.555027,-762750274.911156,1122701149.751112,-335213960.011893,-218411977.098522,-854968667.019158,-1103475363.566647
1216,1270360728.600000,315925866.254199,1269458102.546009,-1175181754.485472,-720636195.524813,1089368187.756083,-407714157.994198,-127495581.201936,-936907701.119158,-1037045325.325905
1217,1270360728.600000,335213960.011915,1268098299.069240,-1191149290.016474,-677320288.588529,1052928742.301246,-478762131.375396,-35913817.800228,-1011075462.859750,-960787005.704049
1218,1270360728.600000,354419344.740915,1266125254.508106,-1205694470.261322,-632874793.396743,1013486725.485242,-548104816.550138,55855370.821437,-1076856760.503172,-875423119.711317
1219,1270360728.600000,373537281.799892,1263539923.009445,-1218799926.772427,-587373833.093578,971154611.652591,-615495223.926902,147333064.252581,-1133705964.656532,-781762677.591364
1220,1270360728.600000,392563054.123942,1260343554.816632,-1230450010.281057,-540893291.055399,926053116.657602,-680693317.672925,238041863.323115,-1181151534.048124,-680693317.672990
1221,1270360728.600000,411491967.388431,1256537695.664957,-1240630809.384164,-493510684.337688,878310853.626479,-743466870.690251,327508381.530037,-1218799926.772412,-573172894.047975
1222,1270360728.600000,430319351.167257,1252124186.034133,-1249330167.156042,-445305034.397468,828063966.199275,-803592291.778556,415265715.523059,-1246338864.561854,-460220398.800680
1223,1270360728.600000,449040560.085189,1247105160.258254,-1256537695.664955,-396356735.306692,775455740.297550,-860855422.037708,500855881.756113,-1263539923.009440,-342906304.820647
1224,1270360728.600000,467650974.964054,1241483045.493645,-1262244788.377399,-346747419.676566,720636195.524809,-915052297.673766,583832206.588974,-1270260426.257232,-222342420.721717
1225,1270360728.600000,486146003.962463,1235260560.545117,-1266444630.435185,-296559822.516277,663761657.364995,-965989876.491440,663761657.365006,-1266444630.435189,-99671354.014199
1226,1270360728.600000,504521083.708752,1228440714.551171,-1269132206.793098,-245877643.253231,604994311.398748,-1013486725.485237,740227102.300049,-1252124186.034139,23944317.609770
1227,1270360728.600000,522771680.426948,1221026805.528813,-1270304308.207366,-194785406.144885,544501740.808937,-1057373667.080078,812829487.388908,-1227417875.377695,147333064.252545
1228,1270360728.600000,540893291.055395,1213022418.778654,-1269959535.067834,-143368319.315029,482456448.494117,-1097494381.719684,881189918.968136,-1192530627.370687,269325506.628910
1229,1270360728.600000,558881444.357838,1204431425.151094,-1268098299.069240,-91712132.649485,419035365.152742,-1133705964.656565,944951641.067192,-1147751817.696322,388765498.502247
1230,1270360728.600000,576731702.026608,1195257979.174417,-1264722822.719618,-39902994.788363,354419344.740911,-1165879434.959918,1003781897.228499,-1093452868.561400,504521083.708686
1231,1270360728.600000,594439659.777728,1185506517.045694,-1259837136.686377,11972690.546726,288792648.742395,-1193900194.929008,1057373667.080070,-1030084167.898536,615495223.926859
1232,1270360728.600000,612000948.437583,1175181754.485474,-1253447074.983287,63828408.650867,222342420.721614,-1217668438.275087,1105447268.597852,-958171333.579506,720636195.524776
1233,1270360728.600000,629411235.020981,1164288684.457310,-1245560268.004050,115577678.119120,155258152.658054,-1237099505.618477,1147751817.696283,-878310853.626515,818947556.950328
1234,1270360728.600000,646666223.800220,1152832574.753205,-1236186133.410829,167134195.074276,87731144.583673,-1252124186.034132,1184066537.529422,-791165138.584088,909497592.202881
1235,1270360728.600000,663761657.365006,1140818965.446147,-1225335864.888587,218411977.098504,19953959.064584,-1262688963.571992,1214201910.669992,-697457027.090163,991428140.887872
1236,1270360728.600000,680693317.672922,1128253666.210991,-1213022418.778655,269325506.628972,-47880127.917656,-1268756207.873767,1238000668.153430,-597963790.220466,1063962731.170832
1237,1270360728.600000,697457027.090133,1115142753.514941,-1199260498.607550,319789873.578118,-115577678.119124,-1270304308.207366,1255338610.225177,-493510684.337754,1126413938.552781
1238,1270360728.600000,714048649.422184,1101492567.679034,-1184066537.529429,369720916.940914,-182945642.649342,-1267327750.441520,1266125254.508102,-384964105.922247,1178189900.726726
1239,1270360728.600000,730464090.934525,1087309709.812006,-1167458678.703197,419035365.152746,-249791912.476774,-1259837136.686377,1270304308.207366,-273224405.161662,1218799926.772406
1240,1270360728.600000,746699301.362601,1072601038.618065,-1149456753.627727,467650974.964062,-315925866.254199,-1247859147.530186,1267853961.888415,-159218417.908596,1247859147.530174
1241,1270360728.600000,762750274.911167,1057373667.080076,-1130082258.460972,515486668.599970,-381158913.901761,-1231436447.006526,1258787003.294964,-43891777.950121,1265092163.081292
1242,1270360728.600000,778613051.242676,1041634959.019789,-1109358328.351355,562462668.976230,-445305034.397489,-1210627530.630569,1243150750.612961,71798926.643944,1270335652.766821
1243,1270360728.600000,794283716.454425,1025392525.536753,-1087309709.812011,608500632.745965,-508181306.241975,-1185506517.045695,1221026805.528825,186894088.034130,1263539923.009454
1244,1270360728.600000,809758404.044264,1008654221.327668,-1063962731.170867,653523780.955321,-569608429.084156,-1156162884.022594,1192530627.370670,300439038.172192,1244769378.269258
1245,1270360728.600000,825033295.864580,991428140.887915,-1039345271.131941,697457027.090133,-629411235.020989,-1122701149.751110,1157810930.555041,411491967.388401,1214201910.670017
1246,1270360728.600000,840104623.064377,973722614.597130,-1013486725.485255,740227102.300063,-687419188.112850,-1085240500.560061,1117048908.483554,519131736.323725,1172127214.080794
1247,1270360728.600000,854968667.019192,955546204.690708,-986417972.005236,781762677.591328,-743466870.690266,-1043914366.391116,1070457287.939953,622465516.410272,1118944038.630421
1248,1270360728.600000,869621760.248590,936907701.119186,-958171333.579476,821994482.784339,-797394455.065184,-998869945.538833,1018279218.922301,720636195.524776,1055156411.674610
1249,1270360728.600000,884060287.321076,917816117.297493,-928780539.611853,860855422.037718,-849048159.301655,-950267680.349405,960787005.704017,812829487.388880,981368861.030074
1250,1270360728.600000,898280685.746141,898280685.746144,-898280685.746141,898280685.746147,-898280685.746157,-898280685.746147,898280685.746163,898280685.746109,898280685.746189
1251,1270360728.600000,912279446.853263,878310853.626482,-866708191.958200,934207858.625370,-944951641.067225,-843094132.616576,831086463.876957,976281007.292537,806679328.711144
1252,1270360728.600000,926053116.657605,857916278.172108,-834100759.066712,968577023.804125,-988927936.606326,-784904588.257952,759555009.910556,1046183470.749077,707432913.901579
1253,1270360728.600000,939598296.712245,837106822.018733,-800497323.714586,1001330862.749364,-1030084167.898512,-723919316.230318,684059628.589110,1107408263.310831,601482019.002014
1254,1270360728.600000,952911644.946676,815892548.434688,-765938011.874539,1032414750.858199,-1068302972.280531,-660355538.110558,604994311.398779,1159447549.960991,489830761.366073
1255,1270360728.600000,965989876.491443,794283716.454425,-730464090.934529,1061776848.557045,-1103475363.566626,-594439659.777736,522771680.426977,1201869685.757929,373537281.799948
1256,1270360728.600000,978829764.488602,772290775.917332,-694117920.420274,1089368187.756089,-1135501042.837665,-526406464.984671,437820834.990851,1234322796.156349,253703716.355060
1257,1270360728.600000,991428140.887915,749924362.414294,-656942901.413553,1115142753.514941,-1164288684.457314,-456498279.089107,350585112.275549,1256537695.664947,131465751.168995
1258,1270360728.600000,1003781897.228524,727195292.144392,-618983424.726875,1139057560.783150,-1189756196.499682,-384964105.922212,261519773.668423,1268330120.631804,7981859.346058
1259,1270360728.600000,1015887985.405903,704114556.684318,-580284817.896250,1161072726.087749,-1211830954.845752,-312058740.869525,171089628.864013,1269602257.637213,-115577678.119016
1260,1270360728.600000,1027743418.423941,680693317.672922,-540893291.055399,1181151534.048148,-1230450010.281059,-238041863.323132,79766610.138467,1260343554.816638,-238041863.323057
1261,1270360728.600000,1039345271.131936,656942901.413549,-500855881.756138,1199260498.607550,-1245560268.004049,-163177111.737513,-11972690.546677,1240630809.384176,-358250079.230400
1262,1270360728.600000,1050690680.946339,632874793.396743,-460220398.800629,1215369418.878677,-1257118639.033223,-87731144.583704,-103649508.758593,1210627530.630576,-475063089.067680
1263,1270360728.600000,1061776848.557039,608500632.745961,-419035365.152754,1229451429.510745,-1265092163.081297,-11972690.546717,-194785406.144871,1170582583.679469,-587373833.093519
1264,1270360728.600000,1072601038.618067,583832206.589003,-377349959.996701,1241483045.493645,-1269458102.546008,63828408.650849,-284904767.283302,1120828125.251329,-694117920.420187
1265,1270360728.600000,1083160580.422487,558881444.357842,-335213960.011915,1251444201.324635,-1270204007.349517,139402159.390046,-373537281.799853,1061776848.557077,-794283716.454358
1266,1270360728.600000,1093452868.561370,533660412.019686,-292677679.934614,1259318284.472199,-1267327750.441518,214479377.837308,-460220398.800575,993918560.174059,-886921930.355816
1267,1270360728.600000,1103475363.566622,508181306.241962,-249791912.476778,1265092163.081298,-1260837533.864821,288792648.742373,-544501740.808929,917816117.297534,-971154611.652551
1268,1270360728.600000,1113225592.537568,482456448.494125,-206607867.674416,1268756207.873767,-1250751865.366095,362077277.936389,-625941464.610406,834100759.066750,-1046183470.749064
1269,1270360728.600000,1122701149.751110,456498279.089099,-163177111.737513,1270304308.207366,-1237099505.618474,434072235.137875,-704114556.684288,743466870.690302,-1111297444.473000
1270,1270360728.600000,1131899697.255288,430319351.167257,-119551505.474631,1269733882.266690,-1219919386.206541,504521083.708752,-778613051.242640,646666223.800259,-1165879434.959890
1271,1270360728.600000,1140818965.446147,403932324.625835,-75783142.365731,1267045881.368943,-1199260498.607550,573172894.047894,-849048159.301601,544501740.808986,-1209412158.010373
1272,1270360728.600000,1149456753.627721,377349959.996702,-31924286.357193,1262244788.377398,-1175181754.485477,639783137.369873,-915052297.673741,437820834.990851,-1241483045.493623
1273,1270360728.600000,1157810930.555030,350585112.275506,11972690.546717,1255338610.225180,-1147751817.696299,704114556.684307,-976281007.292546,327508381.530146,-1261788155.336319
1274,1270360728.600000,1165879434.959922,323650724.705094,55855370.821455,1246338864.561863,-1117048908.483535,765938011.874511,-1032414750.858171,214479377.837384,-1270135052.041049
1275,1270360728.600000,1173660276.059667,296559822.516282,99671354.014118,1235260560.545117,-1083160580.422485,825033295.864574,-1083160580.422483,99671354.014186,-1266444630.435192
1276,1270360728.600000,1181151534.048147,269325506.628963,143368319.315029,1222122173.809462,-1046183470.749097,881189918.968162,-1128253666.210982,-15963403.581773,-1250751865.366108
1277,1270360728.600000,1188351360.569552,241960947.316624,186894088.034166,1206945615.653885,-1006223024.785608,934207858.625364,-1167458678.703185,-131465751.168860,-1223205480.237663
1278,1270360728.600000,1195257979.174419,214479377.837312,230196685.907880,1189756196.499679,-963393195.248672,983898271.856980,-1200571016.758362,-245877643.253183,-1184066537.529458
1279,1270360728.600000,1201869685.757954,186894088.034170,273224405.161601,1170582583.679451,-917816117.297493,1030084167.898504,-1227417875.377675,-358250079.230434,-1133705964.656600
1280,1270360728.600000,1208184848.980489,159218417.908543,315925866.254195,1149456753.627722,-869621760.248593,1072601038.618077,-1247859147.530178,-467650974.964016,-1072601038.618106
1281,1270360728.600000,1214201910.669998,131465751.168913,358250079.230473,1126413938.552821,-818947556.950397,1111297444.473028,-1261788155.336328,-573172894.047874,-1001330862.749397
1282,1270360728.600000,1219919386.206541,103649508.758642,400146504.608489,1101492567.679034,-765938011.874525,1146035553.917788,-1269132206.793097,-673940574.626291,-920570878.446727
1283,1270360728.600000,1225335864.888583,75783142.365718,441565113.728839,1074734203.156977,-710744289.041435,1176691634.341807,-1269852975.135365,-769118189.338892,-831086463.876994
1284,1270360728.600000,1230450010.281059,47880127.917642,482456448.494121,1046183470.749095,-653523780.955313,1203156492.788943,-1263946698.853676,-857916278.172062,-733725680.339047
1285,1270360728.600000,1235260560.545116,19953959.064593,522771680.426948,1015887985.405898,-594439659.777721,1225335864.888584,-1251444201.324637,-939598296.712203,-629411235.021039
1286,1270360728.600000,1239766328.749460,-7981859.345986,562462668.976214,983898271.856989,-533660412.019681,1243150750.612951,-1232410729.951415,-1013486725.485215,-519131736.323873
1287,1270360728.600000,1243966203.163205,-35913817.800219,601482019.001939,950267680.349409,-471359358.079187,1256537695.664952,-1206945615.653898,-1078968689.707896,-403932324.625916
1288,1270360728.600000,1247859147.530188,-63828408.650863,639783137.369865,915052297.673753,-407714157.994202,1265449017.494067,-1175181754.485491,-1135501042.837640,-284904767.283412
1289,1270360728.600000,1251444201.324634,-91712132.649494,677320288.588537,878310853.626479,-342906304.820595,1269852975.135363,-1137284914.081909,-1182614871.754429,-163177111.737584
1290,1270360728.600000,1254720479.988164,-119551505.474627,714048649.422184,840104623.064371,-277120607.079682,1269733882.266692,-1093452868.561382,-1219919386.206530,-39902994.788435
1291,1270360728.600000,1257687175.148043,-147333064.252608,749924362.414282,800497323.714576,-210544661.751258,1265092163.081299,-1043914366.391137,-1247105160.258240,83749290.646810
1292,1270360728.600000,1260343554.816631,-175043374.068146,784904588.257945,759555009.910512,-143368319.315029,1255944350.776917,-988927936.606341,-1263946698.853669,206607867.674327
